1.554379000000000177e-01 1.475040999999999991e-01 1.421739999999999948e-01 1.416727999999999876e-01 1.452941000000000094e-01 1.439863999999999866e-01 1.401651999999999898e-01 1.435856000000000077e-01 1.527381000000000155e-01 1.535411999999999888e-01 1.584689000000000236e-01 1.731553999999999871e-01 1.765725999999999962e-01 1.746572999999999876e-01 1.722403000000000128e-01 1.692203999999999930e-01 1.657991000000000048e-01 1.615732000000000002e-01 1.571473999999999926e-01 1.537281000000000064e-01 1.506108000000000169e-01
1.478945999999999872e-01 1.369669000000000025e-01 1.320483000000000073e-01 1.299412000000000067e-01 1.312465999999999910e-01 1.290388000000000090e-01 1.252246999999999943e-01 1.274338999999999889e-01 1.351633000000000140e-01 1.376719000000000137e-01 1.433930999999999956e-01 1.582485999999999893e-01 1.663776999999999895e-01 1.679810000000000192e-01 1.670747999999999955e-01 1.645630999999999899e-01 1.610483000000000053e-01 1.566305000000000058e-01 1.519120999999999944e-01 1.476962999999999748e-01 1.438823999999999936e-01
1.531470000000000053e-01 1.515298000000000200e-01 1.498131000000000046e-01 1.483990000000000031e-01 1.474909000000000081e-01 1.473910999999999971e-01 1.471889000000000114e-01 1.468859999999999888e-01 1.477967000000000031e-01 1.502215999999999829e-01 1.518363000000000074e-01 1.542617000000000016e-01 1.586069999999999980e-01 1.604229999999999823e-01 1.604219999999999813e-01 1.598139999999999838e-01 1.588029999999999997e-01 1.574894000000000016e-01 1.560746999999999829e-01 1.545595999999999914e-01 1.530450000000000144e-01
1.566193000000000168e-01 1.493075000000000097e-01 1.491066000000000058e-01 1.497081999999999857e-01 1.531187999999999994e-01 1.523163000000000156e-01 1.492064999999999919e-01 1.526166999999999940e-01 1.606421000000000099e-01 1.613424999999999998e-01 1.652542999999999929e-01 1.775932000000000066e-01 1.779950999999999894e-01 1.743831999999999882e-01 1.712726999999999999e-01 1.679618000000000222e-01 1.643500999999999990e-01 1.606377000000000221e-01 1.569258000000000042e-01 1.532158999999999882e-01 1.508078999999999947e-01
1.606260999999999939e-01 1.586182999999999899e-01 1.568113999999999897e-01 1.557068000000000063e-01 1.554058000000000106e-01 1.551063999999999776e-01 1.551044999999999785e-01 1.546046999999999838e-01 1.572124000000000021e-01 1.600234000000000101e-01 1.615294000000000174e-01 1.652439000000000269e-01 1.704636999999999958e-01 1.709658000000000011e-01 1.700625000000000053e-01 1.688575999999999966e-01 1.673516999999999921e-01 1.656450999999999896e-01 1.638381000000000143e-01 1.620312000000000141e-01 1.604248999999999814e-01
1.266210000000000113e-01 1.266110000000000013e-01 1.265010000000000023e-01 1.265030000000000043e-01 1.266120000000000023e-01 1.265100000000000113e-01 1.265010000000000023e-01 1.265109999999999846e-01 1.267340000000000133e-01 1.268360000000000043e-01 1.269480000000000053e-01 1.272860000000000102e-01 1.272900000000000142e-01 1.272820000000000062e-01 1.271740000000000093e-01 1.271660000000000013e-01 1.270560000000000023e-01 1.269460000000000033e-01 1.268370000000000053e-01 1.267270000000000063e-01 1.266200000000000103e-01
9.262719999999999287e-02 8.691480000000000039e-02 8.623160000000000547e-02 8.715450000000000974e-02 9.022539999999999727e-02 8.941230000000000011e-02 8.650129999999998931e-02 8.986310000000000131e-02 9.750090000000000146e-02 9.726020000000000498e-02 1.007424999999999987e-01 1.120840999999999921e-01 1.118834000000000078e-01 1.078684999999999922e-01 1.046562000000000048e-01 1.013440000000000035e-01 9.781080000000000330e-02 9.452860000000000429e-02 9.146719999999999851e-02 8.865679999999999394e-02 8.681989999999999152e-02
1.432090000000000030e-01 1.419900000000000051e-01 1.408729999999999982e-01 1.403689999999999938e-01 1.407749999999999835e-01 1.403689999999999938e-01 1.394559999999999966e-01 1.398630000000000151e-01 1.413870000000000127e-01 1.415880000000000194e-01 1.425019999999999898e-01 1.454460000000000197e-01 1.465599999999999958e-01 1.466589999999999838e-01 1.465569999999999928e-01 1.462519999999999931e-01 1.458450000000000024e-01 1.452360000000000040e-01 1.445249999999999868e-01 1.439160000000000161e-01 1.433069999999999899e-01
1.670460000000000000e-01 1.498091999999999757e-01 1.505095999999999934e-01 1.491032000000000191e-01 1.545199999999999907e-01 1.519102999999999981e-01 1.455880999999999981e-01 1.513060999999999989e-01 1.662561999999999929e-01 1.669593999999999800e-01 1.747858999999999940e-01 1.990686999999999873e-01 2.030841999999999925e-01 1.980679999999999941e-01 1.927499000000000018e-01 1.866285000000000027e-01 1.801056000000000046e-01 1.723781000000000063e-01 1.647506000000000248e-01 1.590294999999999903e-01 1.539105000000000056e-01
1.627141000000000004e-01 1.535974999999999979e-01 1.514901000000000164e-01 1.517908000000000035e-01 1.558045000000000124e-01 1.556010000000000171e-01 1.513890999999999987e-01 1.550011999999999779e-01 1.648313999999999890e-01 1.648311999999999833e-01 1.690451000000000037e-01 1.830923000000000134e-01 1.841954000000000091e-01 1.805819000000000174e-01 1.775700000000000056e-01 1.741578000000000015e-01 1.708456999999999892e-01 1.666311999999999793e-01 1.625169999999999948e-01 1.595068000000000041e-01 1.567976000000000092e-01
1.407180000000000097e-01 1.401810000000000000e-01 1.400819999999999843e-01 1.400769999999999793e-01 1.403989999999999960e-01 1.401890000000000081e-01 1.397609999999999963e-01 1.400799999999999823e-01 1.410379999999999967e-01 1.410379999999999967e-01 1.415659999999999974e-01 1.431620000000000115e-01 1.434759999999999924e-01 1.431570000000000065e-01 1.428409999999999958e-01 1.425220000000000098e-01 1.422019999999999951e-01 1.417770000000000141e-01 1.413500000000000034e-01 1.409299999999999997e-01 1.406109999999999860e-01
1.157785000000000064e-01 1.082607999999999904e-01 1.047464000000000034e-01 1.040433000000000052e-01 1.050472999999999962e-01 1.037417000000000061e-01 1.010309999999999958e-01 1.027378000000000041e-01 1.078579999999999955e-01 1.083594999999999975e-01 1.114716000000000040e-01 1.206075999999999954e-01 1.233177000000000023e-01 1.233163999999999927e-01 1.231143000000000098e-01 1.223102999999999968e-01 1.209039999999999976e-01 1.192969000000000113e-01 1.174892999999999910e-01 1.156820999999999960e-01 1.142765000000000031e-01
1.461082999999999965e-01 1.380856000000000028e-01 1.370809000000000055e-01 1.381853999999999860e-01 1.432073999999999847e-01 1.422023999999999788e-01 1.380838000000000065e-01 1.429046999999999956e-01 1.539536999999999989e-01 1.537518999999999969e-01 1.586730999999999836e-01 1.749462999999999990e-01 1.749443999999999999e-01 1.693168999999999924e-01 1.645942999999999989e-01 1.598721999999999921e-01 1.548496999999999790e-01 1.497265999999999875e-01 1.448051000000000199e-01 1.408884999999999998e-01 1.377754999999999952e-01
9.233399999999999941e-02 9.189900000000000846e-02 9.183800000000000296e-02 9.181799999999999684e-02 9.207699999999999219e-02 9.195200000000000595e-02 9.157000000000001250e-02 9.181899999999999784e-02 9.259599999999999775e-02 9.263399999999999412e-02 9.299699999999999633e-02 9.424899999999999944e-02 9.446200000000000430e-02 9.420100000000000695e-02 9.395299999999999485e-02 9.368400000000000338e-02 9.337299999999999767e-02 9.304300000000000070e-02 9.271300000000000374e-02 9.241399999999999615e-02 9.218699999999999117e-02
1.434600000000000042e-01 1.428180000000000005e-01 1.423870000000000136e-01 1.422869999999999968e-01 1.427140000000000075e-01 1.425019999999999898e-01 1.420679999999999998e-01 1.423960000000000226e-01 1.435730000000000062e-01 1.436759999999999982e-01 1.443159999999999998e-01 1.462420000000000109e-01 1.466609999999999858e-01 1.463389999999999969e-01 1.460180000000000089e-01 1.456949999999999912e-01 1.452659999999999785e-01 1.447350000000000025e-01 1.442029999999999978e-01 1.437740000000000129e-01 1.433510000000000062e-01
1.514894999999999992e-01 1.407663999999999860e-01 1.406688000000000105e-01 1.430734999999999923e-01 1.492939000000000072e-01 1.475876999999999883e-01 1.416675000000000018e-01 1.481890999999999903e-01 1.633394999999999986e-01 1.628365999999999980e-01 1.696580999999999784e-01 1.922330000000000150e-01 1.916289999999999938e-01 1.833991000000000093e-01 1.765747000000000011e-01 1.696509999999999962e-01 1.623261000000000009e-01 1.552026999999999990e-01 1.485810999999999937e-01 1.429630000000000067e-01 1.388503000000000098e-01
1.382335000000000091e-01 1.325213999999999837e-01 1.299108999999999958e-01 1.276017000000000123e-01 1.257948000000000122e-01 1.240881000000000067e-01 1.224815000000000070e-01 1.214777999999999969e-01 1.220800999999999970e-01 1.243888999999999967e-01 1.267983000000000027e-01 1.314159000000000022e-01 1.397487000000000035e-01 1.436645000000000005e-01 1.447687000000000002e-01 1.447683000000000164e-01 1.440651000000000015e-01 1.427599000000000229e-01 1.411531999999999787e-01 1.393459999999999976e-01 1.375386999999999860e-01
